,game_id,team_id,won,goals,shots,hits,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways,Game_away,Game_home,Game_OT,Game_REG,Game_SO
1294,2015020687,22,0,4,26,22,6,4,0,59.0,8,8,1,0,0,1,0
1295,2015020687,14,1,6,31,21,10,2,0,41.0,12,9,0,1,0,1,0
1296,2017020706,8,1,3,26,19,13,4,1,42.9,4,4,1,0,0,1,0
1297,2017020706,15,0,2,26,18,15,3,1,57.1,14,5,0,1,0,1,0
1298,2015020619,10,0,0,28,24,13,3,0,48.1,9,8,1,0,0,1,0
1299,2015020619,28,1,7,31,17,11,4,0,51.9,13,8,0,1,0,1,0
1300,2017021076,22,0,0,28,16,9,3,0,44.7,11,6,1,0,0,1,0
1301,2017021076,20,1,1,32,23,11,2,0,55.3,7,11,0,1,0,1,0
1302,2015020562,26,1,4,24,12,13,1,1,45.5,4,11,1,0,0,1,0
1303,2015020562,20,0,1,24,18,7,4,0,54.5,11,4,0,1,0,1,0
1304,2016020264,10,0,1,32,37,12,4,1,47.5,9,9,1,0,0,1,0
1305,2016020264,8,1,2,29,33,15,5,1,52.5,21,6,0,1,0,1,0
1306,2017021046,24,0,1,27,17,4,3,0,50.0,6,2,1,0,0,1,0
1307,2017021046,25,1,2,37,17,6,2,2,50.0,4,4,0,1,0,1,0
1308,2015020201,13,0,1,19,39,2,3,0,41.2,6,4,1,0,0,1,0
1309,2015020201,26,1,4,35,36,6,1,1,58.8,10,3,0,1,0,1,0
1310,2015020079,21,0,1,23,31,28,6,1,41.0,3,1,1,0,0,1,0
1311,2015020079,26,1,2,40,21,32,4,0,59.0,16,4,0,1,0,1,0
1312,2017020214,21,0,4,35,23,9,4,0,43.8,8,5,1,0,0,1,0
1313,2017020214,2,1,6,28,18,13,2,2,56.2,14,3,0,1,0,1,0
1314,2016020683,21,0,1,22,36,15,1,1,42.4,16,5,1,0,0,1,0
1315,2016020683,24,1,2,36,19,7,5,1,57.6,9,7,0,1,0,1,0
1316,2017020285,15,0,2,30,26,20,5,1,64.2,4,8,1,0,0,1,0
1317,2017020285,21,1,6,28,16,18,6,2,35.8,7,9,0,1,0,1,0
1318,2017020423,12,0,0,30,13,14,2,0,60.4,9,5,1,0,0,1,0
1319,2017020423,23,1,3,22,18,4,2,1,39.6,9,4,0,1,0,1,0
1320,2015020516,28,1,5,23,25,8,4,2,44.1,7,1,1,0,0,1,0
1321,2015020516,26,0,3,36,27,10,3,0,55.9,9,4,0,1,0,1,0
1322,2017020930,2,0,3,35,30,6,2,0,46.0,8,3,1,0,0,0,1
1323,2017020930,10,1,3,31,18,4,3,0,54.0,17,16,0,1,0,0,1
1324,2017020301,30,0,1,31,16,10,4,1,50.0,13,4,1,0,0,1,0
1325,2017020301,15,1,3,43,29,8,5,2,50.0,23,3,0,1,0,1,0
1326,2015021029,15,0,2,25,29,4,3,1,36.2,11,6,1,0,0,1,0
1327,2015021029,28,1,5,28,23,6,2,1,63.8,16,12,0,1,0,1,0
1328,2016020884,5,1,3,22,21,10,4,1,41.7,11,7,1,0,0,1,0
1329,2016020884,12,0,1,30,38,8,5,1,58.3,21,20,0,1,0,1,0
1330,2017021066,8,0,2,40,22,6,2,0,45.3,6,4,1,0,0,1,0
1331,2017021066,29,1,5,25,21,4,3,2,54.7,9,9,0,1,0,1,0
1332,2016020906,15,0,2,26,21,17,1,0,44.3,5,4,1,0,0,1,0
1333,2016020906,18,1,5,26,14,11,4,2,55.7,8,8,0,1,0,1,0
1334,2017021087,6,0,0,46,24,17,4,0,47.1,8,9,1,0,0,1,0
1335,2017021087,13,1,3,28,23,25,2,1,52.9,26,17,0,1,0,1,0
1336,2016020885,52,0,4,20,31,19,4,1,46.5,9,8,1,0,1,0,0
1337,2016020885,10,1,5,37,32,17,5,2,53.5,9,11,0,1,1,0,0
1338,2016020560,9,0,1,24,22,4,4,0,61.1,8,6,1,0,0,1,0
1339,2016020560,15,1,2,28,27,8,2,0,38.9,10,11,0,1,0,1,0
1340,2016020986,4,0,2,38,17,4,3,1,57.6,12,5,1,0,0,1,0
1341,2016020986,10,1,4,33,13,6,2,2,42.4,6,14,0,1,0,1,0
1342,2015020906,30,0,2,26,24,2,3,1,56.4,14,3,1,0,0,1,0
1343,2015020906,4,1,3,31,17,6,1,1,43.6,11,5,0,1,0,1,0
1344,2017020625,26,0,3,31,9,8,2,0,48.5,16,6,1,0,0,1,0
1345,2017020625,20,1,4,41,18,4,4,0,51.5,16,7,0,1,0,1,0
1346,2015020646,3,0,1,35,27,8,3,0,62.7,6,7,1,0,0,1,0
1347,2015020646,2,1,3,32,21,10,2,1,37.3,10,9,0,1,0,1,0
1348,2016020119,25,0,0,29,21,4,3,0,47.5,2,6,1,0,0,1,0
1349,2016020119,30,1,4,15,10,6,2,1,52.5,5,9,0,1,0,1,0
1350,2016020070,12,0,3,30,19,10,5,1,50.8,9,6,1,0,0,1,0
1351,2016020070,4,1,6,27,13,12,4,1,49.2,9,3,0,1,0,1,0
1352,2016020348,2,1,3,28,22,12,2,0,49.1,16,15,1,0,0,1,0
1353,2016020348,15,0,0,38,21,4,6,0,50.9,16,6,0,1,0,1,0
1354,2016021004,10,1,3,26,23,4,2,0,46.8,3,16,1,0,1,0,0
1355,2016021004,12,0,2,38,19,4,2,1,53.2,11,21,0,1,1,0,0
1356,2015020540,21,1,6,26,20,6,6,4,43.9,15,8,1,0,0,1,0
1357,2015020540,28,0,3,38,16,12,3,0,56.1,14,13,0,1,0,1,0
1358,2016020674,6,0,5,33,17,8,2,2,58.5,5,5,1,0,0,0,1
1359,2016020674,17,1,5,25,25,4,4,0,41.5,14,5,0,1,0,0,1
1360,2017020138,28,0,1,37,24,4,6,1,54.5,16,10,1,0,0,1,0
1361,2017020138,6,1,2,33,22,12,2,0,45.5,16,13,0,1,0,1,0
1362,2016020602,17,0,3,35,18,4,1,0,57.9,15,3,1,0,0,1,0
1363,2016020602,28,1,6,35,20,2,2,0,42.1,23,10,0,1,0,1,0
1364,2017020020,7,0,3,29,23,8,4,0,47.5,11,6,1,0,0,1,0
1365,2017020020,2,1,6,33,25,10,3,0,52.5,11,6,0,1,0,1,0
1366,2015020227,2,1,4,25,38,6,2,0,49.2,7,4,1,0,0,1,0
1367,2015020227,28,0,2,36,33,6,2,0,50.8,22,7,0,1,0,1,0
1368,2015020453,1,1,2,21,10,6,1,0,44.4,2,4,1,0,0,1,0
1369,2015020453,7,0,0,25,28,2,3,0,55.6,6,1,0,1,0,1,0
1370,2017021170,15,1,4,33,16,8,3,1,50.9,6,6,1,0,0,1,0
1371,2017021170,3,0,2,30,17,6,4,0,49.1,15,6,0,1,0,1,0
1372,2017021025,25,0,0,26,21,12,4,0,43.5,15,7,1,0,0,1,0
1373,2017021025,18,1,2,34,16,10,5,0,56.5,15,9,0,1,0,1,0
1374,2016020531,26,0,1,37,26,6,2,0,48.9,5,6,1,0,0,1,0
1375,2016020531,23,1,2,20,16,4,3,1,51.1,3,3,0,1,0,1,0
1376,2017020540,30,0,2,31,9,11,5,1,63.9,9,10,1,0,0,1,0
1377,2017020540,13,1,4,34,23,15,3,0,36.1,13,17,0,1,0,1,0
1378,2016020438,13,0,1,30,16,14,5,0,50.0,4,3,1,0,0,1,0
1379,2016020438,30,1,5,22,13,20,1,0,50.0,1,12,0,1,0,1,0
1380,2016020435,28,1,2,42,23,8,6,1,37.7,6,12,1,0,0,0,1
1381,2016020435,10,0,2,31,20,14,3,1,62.3,12,8,0,1,0,0,1
1382,2015021111,22,1,6,22,26,33,1,0,44.8,14,8,1,0,0,1,0
1383,2015021111,28,0,3,26,27,7,4,2,55.2,36,12,0,1,0,1,0
1384,2016020099,53,1,5,25,20,31,3,0,48.1,8,4,1,0,0,1,0
1385,2016020099,4,0,4,32,25,11,8,2,51.9,13,4,0,1,0,1,0
1386,2016020283,19,1,4,28,15,6,2,0,53.7,8,10,1,0,0,1,0
1387,2016020283,6,0,2,41,21,4,3,1,46.3,11,2,0,1,0,1,0
1388,2017020699,25,0,1,36,17,6,4,0,52.5,2,0,1,0,0,0,1
1389,2017020699,29,1,1,26,23,10,2,0,47.5,8,12,0,1,0,0,1
1390,2015020239,52,0,3,38,21,8,4,0,36.7,10,4,1,0,0,1,0
1391,2015020239,25,1,6,34,22,8,4,2,63.3,11,6,0,1,0,1,0
1392,2017020506,18,1,2,28,7,28,3,0,47.3,7,12,1,0,0,1,0
1393,2017020506,20,0,0,32,14,25,5,0,52.7,10,6,0,1,0,1,0
1394,2017021194,28,0,3,42,12,10,6,0,56.3,12,7,1,0,0,1,0
1395,2017021194,18,1,5,32,14,12,5,0,43.7,24,10,0,1,0,1,0
1396,2017020342,9,0,2,26,18,4,3,0,57.1,5,1,1,0,0,1,0
1397,2017020342,29,1,5,32,23,6,2,0,42.9,5,4,0,1,0,1,0
1398,2017021257,3,0,0,17,25,6,1,0,53.7,12,3,1,0,0,1,0
1399,2017021257,4,1,5,40,15,4,2,1,46.3,9,4,0,1,0,1,0
1400,2015020007,4,0,2,25,26,6,3,1,50.8,8,6,1,0,1,0,0
1401,2015020007,14,1,3,32,25,6,3,1,49.2,14,7,0,1,1,0,0
1402,2015020693,23,1,4,27,23,0,0,0,54.1,20,6,1,0,0,1,0
1403,2015020693,6,0,2,30,25,0,0,0,45.9,23,12,0,1,0,1,0
1404,2016020368,29,1,2,60,22,14,5,0,47.3,5,6,1,0,0,0,1
1405,2016020368,53,0,2,34,32,16,5,1,52.7,9,10,0,1,0,0,1
1406,2017021255,19,1,4,35,24,4,1,0,48.3,2,6,1,0,0,1,0
1407,2017021255,16,0,1,20,8,4,1,0,51.7,9,5,0,1,0,1,0
1408,2015020061,20,0,1,20,15,8,2,0,47.5,11,1,1,0,0,1,0
1409,2015020061,52,1,3,30,17,4,4,0,52.5,13,6,0,1,0,1,0
1410,2015020871,7,1,4,35,10,16,5,1,47.3,1,2,1,0,0,1,0
1411,2015020871,29,0,0,38,17,28,6,0,52.7,4,6,0,1,0,1,0
1412,2015021099,9,0,1,23,18,6,1,0,52.5,6,11,1,0,0,1,0
1413,2015021099,2,1,3,23,12,2,3,0,47.5,14,9,0,1,0,1,0
1414,2015020971,18,1,5,40,28,16,4,0,32.3,2,12,1,0,0,1,0
1415,2015020971,21,0,2,36,27,18,3,0,67.7,6,9,0,1,0,1,0
1416,2017021010,16,0,3,40,9,9,2,0,55.6,14,7,1,0,0,1,0
1417,2017021010,24,1,6,31,25,9,2,1,44.4,15,11,0,1,0,1,0
1418,2017020853,5,1,4,23,24,6,2,0,44.9,5,12,1,0,0,1,0
1419,2017020853,19,0,1,34,26,4,3,0,55.1,8,8,0,1,0,1,0
1420,2016020887,22,0,1,21,29,4,1,0,41.7,6,3,1,0,0,1,0
1421,2016020887,14,1,4,28,17,4,1,0,58.3,7,5,0,1,0,1,0
1422,2015020165,14,1,4,31,10,4,4,1,57.1,8,13,1,0,0,1,0
1423,2015020165,12,0,3,35,19,8,2,1,42.9,15,15,0,1,0,1,0
1424,2017020696,6,1,5,34,26,4,1,1,49.1,14,5,1,0,0,1,0
1425,2017020696,2,0,2,24,19,2,2,0,50.9,11,4,0,1,0,1,0
1426,2016020759,8,0,1,16,19,6,1,0,46.0,12,3,1,0,0,1,0
1427,2016020759,4,1,3,24,34,2,3,1,54.0,12,6,0,1,0,1,0
1428,2017020164,5,0,1,30,10,8,3,1,55.4,8,2,1,0,0,1,0
1429,2017020164,30,1,2,29,12,6,4,0,44.6,6,9,0,1,0,1,0
1430,2016020889,16,1,5,39,4,4,2,0,44.4,3,3,1,0,0,1,0
1431,2016020889,30,0,3,32,16,4,2,2,55.6,5,5,0,1,0,1,0
1432,2017020059,3,0,1,38,13,8,4,0,46.8,5,1,1,0,0,1,0
1433,2017020059,29,1,3,43,11,10,3,0,53.2,5,11,0,1,0,1,0
1434,2015020528,10,1,3,38,21,2,2,0,34.7,9,6,1,0,0,1,0
1435,2015020528,2,0,1,26,27,4,1,0,65.3,9,9,0,1,0,1,0
1436,2017020953,7,0,1,29,15,2,2,0,50.0,2,10,1,0,0,1,0
1437,2017020953,15,1,5,36,20,4,1,1,50.0,9,4,0,1,0,1,0
1438,2017020952,2,0,1,31,34,2,2,0,52.7,5,8,1,0,0,1,0
1439,2017020952,1,1,2,33,34,4,1,0,47.3,11,11,0,1,0,1,0
1440,2017020562,29,0,4,33,36,8,3,0,40.3,8,6,1,0,0,0,1
1441,2017020562,5,1,4,37,36,6,4,2,59.7,8,7,0,1,0,0,1
1442,2017021081,1,1,8,28,34,10,2,1,51.5,9,2,1,0,0,1,0
1443,2017021081,54,0,3,42,28,4,5,2,48.5,10,10,0,1,0,1,0
1444,2017020955,52,1,5,27,17,8,2,1,57.3,8,10,1,0,0,1,0
1445,2017020955,25,0,3,36,25,4,4,0,42.7,7,5,0,1,0,1,0
1446,2016020305,2,0,2,28,24,2,1,1,52.1,14,8,1,0,0,1,0
1447,2016020305,28,1,3,28,15,2,1,0,47.9,26,11,0,1,0,1,0
1448,2017021218,6,0,3,39,14,4,3,1,52.9,9,8,1,0,1,0,0
1449,2017021218,4,1,4,24,20,6,2,0,47.1,15,5,0,1,1,0,0
1450,2016020425,21,1,3,29,42,17,4,2,53.0,6,7,1,0,0,1,0
1451,2016020425,10,0,1,52,32,13,6,1,47.0,5,10,0,1,0,1,0
1452,2017020058,15,1,5,28,27,30,5,3,40.9,4,7,1,0,0,1,0
1453,2017020058,1,0,2,23,22,22,4,1,59.1,6,6,0,1,0,1,0
1454,2016020650,52,0,2,28,25,8,4,2,43.1,12,3,1,0,1,0,0
1455,2016020650,26,1,3,38,28,8,4,0,56.9,18,6,0,1,1,0,0
1456,2017020614,9,0,1,34,23,4,1,0,60.0,17,4,1,0,1,0,0
1457,2017020614,17,1,2,35,18,4,1,0,40.0,10,4,0,1,1,0,0
1458,2015020988,6,1,5,32,22,17,2,0,41.5,7,5,1,0,1,0,0
1459,2015020988,13,0,4,51,19,23,4,1,58.5,9,11,0,1,1,0,0
1460,2015020975,12,0,3,27,25,8,3,1,48.0,10,5,1,0,1,0,0
1461,2015020975,14,1,4,30,19,6,4,0,52.0,16,6,0,1,1,0,0
1462,2015020629,13,1,2,14,37,31,0,0,57.8,11,8,1,0,0,1,0
1463,2015020629,22,0,1,25,29,15,3,0,42.2,16,9,0,1,0,1,0
1464,2017020728,9,0,1,38,16,4,2,0,48.4,1,2,1,0,0,1,0
1465,2017020728,30,1,3,36,17,4,2,1,51.6,4,9,0,1,0,1,0
1466,2016020678,9,1,2,28,14,10,4,0,54.3,4,4,1,0,0,1,0
1467,2016020678,29,0,0,42,16,22,3,0,45.7,3,7,0,1,0,1,0
1468,2015020797,24,1,4,26,26,23,4,1,46.2,7,9,1,0,0,1,0
1469,2015020797,4,0,1,29,33,19,7,1,53.8,8,5,0,1,0,1,0
1470,2015020909,53,0,2,24,22,10,3,1,58.8,11,9,1,0,0,1,0
1471,2015020909,13,1,3,25,18,6,4,1,41.2,9,12,0,1,0,1,0
1472,2015021069,3,0,1,26,19,8,2,0,57.1,15,8,1,0,0,1,0
1473,2015021069,28,1,4,52,24,6,3,1,42.9,15,7,0,1,0,1,0
1474,2017020813,54,0,4,25,29,10,3,1,44.8,3,7,1,0,0,1,0
1475,2017020813,5,1,5,38,37,6,5,0,55.2,3,11,0,1,0,1,0
1476,2017020987,18,1,4,42,24,2,3,0,65.6,13,11,1,0,0,1,0
1477,2017020987,22,0,2,36,21,6,1,1,34.4,22,12,0,1,0,1,0
1478,2017020154,25,1,2,24,17,6,3,2,43.3,3,7,1,0,0,1,0
1479,2017020154,20,0,1,30,16,8,2,0,56.7,7,12,0,1,0,1,0
1480,2015021171,1,0,1,26,33,16,6,1,56.2,5,4,1,0,0,1,0
1481,2015021171,14,1,3,36,24,14,7,1,43.8,12,4,0,1,0,1,0
1482,2016020966,19,1,3,25,9,2,4,2,43.8,7,9,1,0,0,1,0
1483,2016020966,21,0,0,27,13,8,1,0,56.2,12,10,0,1,0,1,0
1484,2016021216,21,0,3,24,28,2,1,1,45.3,13,4,1,0,0,0,1
1485,2016021216,25,1,3,45,11,2,1,1,54.7,12,14,0,1,0,0,1
1486,2016020296,22,1,6,41,25,8,6,2,43.5,0,6,1,0,0,1,0
1487,2016020296,21,0,3,28,17,16,2,0,56.5,8,10,0,1,0,1,0
1488,2017020911,25,0,2,28,26,4,0,0,45.1,6,4,1,0,0,1,0
1489,2017020911,28,1,5,28,12,0,2,0,54.9,7,7,0,1,0,1,0
1490,2016020573,3,1,5,28,28,6,1,0,35.6,5,6,1,0,0,1,0
1491,2016020573,4,0,2,32,35,4,3,1,64.4,9,6,0,1,0,1,0
1492,2015021050,52,0,1,29,16,11,2,0,33.9,10,8,1,0,0,1,0
1493,2015021050,20,1,4,21,16,9,3,1,66.1,16,12,0,1,0,1,0
1494,2015020341,20,0,1,26,16,6,6,1,34.5,9,4,1,0,1,0,0
1495,2015020341,53,1,2,21,23,14,2,0,65.5,4,6,0,1,1,0,0
1496,2015021204,2,1,4,23,22,10,3,1,56.2,10,7,1,0,0,1,0
1497,2015021204,3,0,1,37,21,8,4,0,43.8,12,13,0,1,0,1,0
1498,2012030211,9,0,1,36,26,36,5,0,54.4,4,3,1,0,0,1,0
1499,2012030211,5,1,4,30,40,18,4,2,45.6,4,4,0,1,0,1,0
1500,2012030212,9,0,3,22,41,14,2,1,53.0,3,3,1,0,0,1,0
1501,2012030212,5,1,4,42,21,6,6,1,47.0,7,9,0,1,0,1,0
1502,2012030213,5,0,1,50,36,8,6,0,48.5,7,17,1,0,1,0,0
1503,2012030213,9,1,2,48,47,14,3,0,51.5,20,6,0,1,1,0,0
1504,2012030214,5,1,7,42,26,8,5,2,47.7,7,2,1,0,0,1,0
1505,2012030214,9,0,3,33,39,10,4,1,52.3,9,6,0,1,0,1,0
1506,2012030215,9,0,2,31,18,12,5,0,42.0,4,2,1,0,0,1,0
1507,2012030215,5,1,6,33,17,14,4,1,58.0,4,4,0,1,0,1,0
1508,2012030141,10,0,1,20,37,39,3,1,53.7,9,3,1,0,0,1,0
1509,2012030141,6,1,4,40,30,13,5,1,46.3,9,6,0,1,0,1,0
1510,2012030142,10,1,4,32,44,7,4,1,35.5,11,4,1,0,0,1,0
1511,2012030142,6,0,2,41,35,13,1,0,64.5,4,4,0,1,0,1,0
1512,2012030143,6,1,5,38,51,14,3,0,60.0,20,5,1,0,0,1,0
1513,2012030143,10,0,2,47,48,10,5,2,40.0,24,10,0,1,0,1,0
1514,2012030144,6,1,4,45,49,8,5,2,54.7,24,7,1,0,1,0,0
1515,2012030144,10,0,3,48,71,10,4,0,45.3,33,9,0,1,1,0,0
1516,2012030145,10,1,2,33,46,6,1,0,44.3,6,8,1,0,0,1,0
1517,2012030145,6,0,1,44,39,4,2,0,55.7,9,6,0,1,0,1,0
1518,2012030146,6,0,1,30,50,2,2,0,66.7,18,5,1,0,0,1,0
1519,2012030146,10,1,2,26,58,4,1,0,33.3,17,17,0,1,0,1,0
1520,2012030147,10,0,4,28,47,8,3,1,29.5,13,10,1,0,1,0,0
1521,2012030147,6,1,5,35,46,10,2,0,70.5,10,6,0,1,1,0,0
1522,2012030241,28,0,0,35,37,2,3,0,51.6,11,5,1,0,0,1,0
1523,2012030241,26,1,2,20,39,6,1,0,48.4,11,6,0,1,0,1,0
1524,2012030242,28,0,3,31,31,12,4,0,67.7,10,2,1,0,0,1,0
1525,2012030242,26,1,4,31,38,8,6,3,32.3,5,2,0,1,0,1,0
1526,2012030243,26,0,1,27,34,22,2,0,47.8,8,2,1,0,1,0,0
1527,2012030243,28,1,2,40,41,6,5,2,52.2,22,9,0,1,1,0,0
1528,2012030244,26,0,1,23,53,8,3,1,43.3,7,1,1,0,0,1,0
1529,2012030244,28,1,2,23,36,6,4,1,56.7,14,12,0,1,0,1,0
1530,2012030245,28,0,0,24,24,6,3,0,48.6,9,2,1,0,0,1,0
1531,2012030245,26,1,3,29,51,6,3,0,51.4,7,4,0,1,0,1,0
1532,2012030246,26,0,1,25,41,10,2,0,41.5,6,3,1,0,0,1,0
1533,2012030246,28,1,2,26,22,4,5,1,58.5,14,8,0,1,0,1,0
1534,2012030247,28,0,1,26,30,8,2,0,54.5,15,5,1,0,0,1,0
1535,2012030247,26,1,2,18,39,6,3,1,45.5,18,6,0,1,0,1,0
1536,2012030411,6,0,3,54,59,6,3,1,50.9,5,16,1,0,1,0,0
1537,2012030411,16,1,4,63,61,6,3,0,49.1,18,24,0,1,1,0,0
1538,2012030412,6,1,2,28,50,6,2,0,54.2,8,4,1,0,1,0,0
1539,2012030412,16,0,1,34,34,4,3,0,45.8,16,17,0,1,1,0,0
1540,2012030413,16,0,0,28,25,15,5,0,28.6,6,2,1,0,0,1,0
1541,2012030413,6,1,2,35,31,17,4,1,71.4,8,6,0,1,0,1,0
1542,2012030414,16,1,6,47,34,12,4,1,49.4,6,4,1,0,1,0,0
1543,2012030414,6,0,5,33,44,10,5,2,50.6,9,8,0,1,1,0,0
1544,2012030415,6,0,1,25,53,8,0,0,42.1,9,9,1,0,0,1,0
1545,2012030415,16,1,3,32,22,4,2,0,57.9,9,21,0,1,0,1,0
1546,2012030416,16,1,3,31,27,8,2,0,43.8,6,7,1,0,0,1,0
1547,2012030416,6,0,2,25,37,4,4,0,56.2,7,3,0,1,0,1,0
1548,2012030171,28,1,3,28,26,6,4,1,57.1,2,4,1,0,0,1,0
1549,2012030171,23,0,1,31,40,10,2,0,42.9,8,3,0,1,0,1,0
1550,2012030172,28,1,3,33,27,6,5,0,47.9,5,9,1,0,1,0,0
1551,2012030172,23,0,2,31,45,10,3,1,52.1,7,10,0,1,1,0,0
1552,2012030173,23,0,2,30,41,22,2,0,42.3,16,8,1,0,0,1,0
1553,2012030173,28,1,5,38,33,8,8,3,57.7,14,13,0,1,0,1,0
1554,2012030174,23,0,3,35,20,24,3,1,38.4,10,9,1,0,1,0,0
1555,2012030174,28,1,4,47,21,6,7,3,61.6,21,16,0,1,1,0,0
1556,2013030311,3,1,7,28,22,6,7,3,51.4,14,5,1,0,0,1,0
1557,2013030311,8,0,2,22,24,24,3,0,48.6,16,5,0,1,0,1,0
1558,2013030312,3,1,3,30,35,12,3,1,45.8,14,2,1,0,0,1,0
1559,2013030312,8,0,1,41,31,10,4,0,54.2,11,2,0,1,0,1,0
1560,2013030313,8,1,3,25,27,9,2,0,50.0,13,6,1,0,1,0,0
1561,2013030313,3,0,2,37,26,19,2,0,50.0,11,10,0,1,1,0,0
1562,2013030314,8,0,2,29,18,8,8,1,39.2,10,7,1,0,1,0,0
1563,2013030314,3,1,3,29,23,18,3,0,60.8,13,8,0,1,1,0,0
1564,2013030315,3,0,4,27,27,24,7,1,47.8,10,3,1,0,0,1,0
1565,2013030315,8,1,7,28,29,37,4,1,52.2,10,5,0,1,0,1,0
1566,2013030316,8,0,0,18,19,8,2,0,60.7,8,5,1,0,0,1,0
1567,2013030316,3,1,1,32,23,4,4,0,39.3,11,10,0,1,0,1,0
1568,2015030241,18,0,2,31,32,24,2,1,46.0,13,6,1,0,0,1,0
1569,2015030241,28,1,5,38,42,8,3,2,54.0,18,15,0,1,0,1,0
1570,2015030242,18,0,2,39,46,4,3,0,48.4,20,5,1,0,0,1,0
1571,2015030242,28,1,3,25,26,6,2,1,51.6,13,9,0,1,0,1,0
1572,2015030243,28,0,1,27,28,14,4,0,42.6,5,6,1,0,0,1,0
1573,2015030243,18,1,4,25,37,12,5,2,57.4,6,11,0,1,0,1,0
1574,2015030244,28,0,3,47,34,12,5,1,43.1,5,10,1,0,1,0,0
1575,2015030244,18,1,4,45,39,12,5,0,56.9,19,7,0,1,1,0,0
1576,2015030245,18,0,1,25,37,28,3,0,54.2,17,2,1,0,0,1,0
1577,2015030245,28,1,5,29,40,8,3,1,45.8,22,13,0,1,0,1,0
1578,2015030246,28,0,3,18,23,4,1,1,41.5,10,2,1,0,1,0,0
1579,2015030246,18,1,4,32,39,4,1,0,58.5,12,5,0,1,1,0,0
1580,2015030247,18,0,0,20,46,6,1,0,50.8,21,4,1,0,0,1,0
1581,2015030247,28,1,5,27,31,2,3,2,49.2,12,10,0,1,0,1,0
1582,2015030211,2,1,5,22,29,4,4,1,60.4,7,4,1,0,0,1,0
1583,2015030211,14,0,3,36,33,8,2,0,39.6,13,2,0,1,0,1,0
1584,2015030212,2,0,1,20,33,18,5,1,46.4,7,3,1,0,0,1,0
1585,2015030212,14,1,4,31,31,16,6,1,53.6,8,12,0,1,0,1,0
1586,2015030213,14,1,5,41,34,10,4,1,41.5,4,4,1,0,1,0,0
1587,2015030213,2,0,4,39,44,10,4,1,58.5,12,14,0,1,1,0,0
1588,2015030214,14,1,2,24,29,6,3,0,43.1,13,15,1,0,1,0,0
1589,2015030214,2,0,1,28,45,6,3,1,56.9,13,12,0,1,1,0,0
1590,2015030215,2,0,0,28,36,14,2,0,42.3,6,4,1,0,0,1,0
1591,2015030215,14,1,4,25,24,8,5,1,57.7,4,5,0,1,0,1,0
1592,2013030231,30,0,2,32,37,8,3,0,44.8,8,3,1,0,0,1,0
1593,2013030231,16,1,5,22,24,6,4,2,55.2,9,2,0,1,0,1,0
1594,2013030232,30,0,1,19,32,4,1,0,50.9,5,4,1,0,0,1,0
1595,2013030232,16,1,4,22,23,2,2,0,49.1,8,4,0,1,0,1,0
1596,2013030233,16,0,0,19,8,8,2,0,46.6,6,8,1,0,0,1,0
1597,2013030233,30,1,4,18,22,4,4,1,53.4,7,7,0,1,0,1,0
1598,2013030234,16,0,2,20,7,10,2,0,42.4,4,4,1,0,0,1,0
1599,2013030234,30,1,4,31,22,4,5,1,57.6,6,15,0,1,0,1,0
1600,2013030235,30,0,1,28,48,6,1,0,43.3,7,6,1,0,0,1,0
1601,2013030235,16,1,2,28,31,4,2,1,56.7,11,5,0,1,0,1,0
1602,2013030236,16,1,2,27,12,6,1,0,41.8,5,6,1,0,1,0,0
1603,2013030236,30,0,1,35,20,2,3,0,58.2,9,9,0,1,1,0,0
1604,2013030221,3,1,3,27,26,8,4,0,52.2,4,1,1,0,1,0,0
1605,2013030221,5,0,2,36,23,8,4,0,47.8,11,5,0,1,1,0,0
1606,2013030222,3,0,0,22,32,10,4,0,47.0,3,3,1,0,0,1,0
1607,2013030222,5,1,3,35,35,12,3,1,53.0,8,7,0,1,0,1,0
1608,2013030223,5,1,2,15,16,10,1,0,55.9,8,9,1,0,0,1,0
1609,2013030223,3,0,0,35,32,2,5,0,44.1,20,11,0,1,0,1,0
1610,2013030224,5,1,4,27,29,4,3,0,63.3,8,7,1,0,0,1,0
1611,2013030224,3,0,2,15,28,6,2,0,36.7,25,9,0,1,0,1,0
1612,2013030225,3,1,5,35,28,14,3,2,40.3,8,3,1,0,0,1,0
1613,2013030225,5,0,1,32,18,12,4,0,59.7,8,4,0,1,0,1,0
1614,2013030226,5,0,1,37,20,26,4,0,57.4,13,10,1,0,0,1,0
1615,2013030226,3,1,3,29,31,12,6,0,42.6,16,12,0,1,0,1,0
1616,2013030227,3,1,2,20,33,4,2,1,44.9,1,5,1,0,0,1,0
1617,2013030227,5,0,1,36,27,6,1,0,55.1,10,5,0,1,0,1,0
1618,2016030181,28,1,3,44,34,8,6,1,56.8,16,18,1,0,1,0,0
1619,2016030181,22,0,2,19,49,14,3,1,43.2,23,9,0,1,1,0,0
1620,2016030182,28,0,0,16,21,8,6,0,55.1,11,5,1,0,0,1,0
1621,2016030182,22,1,2,36,41,12,4,0,44.9,18,16,0,1,0,1,0
1622,2016030183,22,1,1,22,37,4,1,0,47.6,20,7,1,0,0,1,0
1623,2016030183,28,0,0,23,58,2,2,0,52.4,21,5,0,1,0,1,0
1624,2016030184,22,0,0,23,34,27,4,0,41.0,17,3,1,0,0,1,0
